Protein Group,Protein ID,Accession,Score (%),-10lgP,Coverage (%),Coverage (%) Tryp_1hr_Rep1,Coverage (%) Tryp_1hr_Rep2,Coverage (%) Tryp_1hr_Rep3,Coverage (%) Tryp_18hr_Rep1,Coverage (%) Tryp_18hr_Rep2,Coverage (%) Tryp_18hr_Rep3,Coverage (%) AspN_1hr_Rep1,Coverage (%) AspN_1hr_Rep2,Coverage (%) AspN_1hr_Rep3,Coverage (%) AspN_18hr_Rep1,Coverage (%) AspN_18hr_Rep2,Coverage (%) AspN_18hr_Rep3,Coverage (%) Gluc_1hr_Rep1,Coverage (%) GluC_1hr_Rep2,Coverage (%) GluC_1hr_Rep3,Coverage (%) Gluc_18hr_Rep1,Coverage (%) GluC_18hr_Rep2,Coverage (%) GluC_18hr_Rep3,Area Tryp_1hr_Rep1,Area Tryp_1hr_Rep2,Area Tryp_1hr_Rep3,Area Tryp_18hr_Rep1,Area Tryp_18hr_Rep2,Area Tryp_18hr_Rep3,Area AspN_1hr_Rep1,Area AspN_1hr_Rep2,Area AspN_1hr_Rep3,Area AspN_18hr_Rep1,Area AspN_18hr_Rep2,Area AspN_18hr_Rep3,Area Gluc_1hr_Rep1,Area GluC_1hr_Rep2,Area GluC_1hr_Rep3,Area Gluc_18hr_Rep1,Area GluC_18hr_Rep2,Area GluC_18hr_Rep3,#Peptides,#Unique,#Spec Tryp_1hr_Rep1,#Spec Tryp_1hr_Rep2,#Spec Tryp_1hr_Rep3,#Spec Tryp_18hr_Rep1,#Spec Tryp_18hr_Rep2,#Spec Tryp_18hr_Rep3,#Spec AspN_1hr_Rep1,#Spec AspN_1hr_Rep2,#Spec AspN_1hr_Rep3,#Spec AspN_18hr_Rep1,#Spec AspN_18hr_Rep2,#Spec AspN_18hr_Rep3,#Spec Gluc_1hr_Rep1,#Spec GluC_1hr_Rep2,#Spec GluC_1hr_Rep3,#Spec Gluc_18hr_Rep1,#Spec GluC_18hr_Rep2,#Spec GluC_18hr_Rep3,PTM,Avg. Mass,Description
2797,2498,P30519|HMOX2_HUMAN,99.1,76.41,25,0,6,9,6,9,0,4,0,4,0,0,0,0,0,0,0,0,0,,1.1938E7,6.5996E5,9.7992E6,9.5564E6,,3.7911E6,,1.5284E6,,,,,,,,,,5,5,0,1,1,3,2,0,2,0,2,0,0,0,0,0,0,0,0,0,,36033,Heme oxygenase 2 OS=Homo sapiens OX=9606 GN=HMOX2 PE=1 SV=2
2513,2891,Q9Y5J6|T10B_HUMAN,98.9,76.19,53,18,8,23,0,8,16,0,0,0,0,0,0,19,19,19,0,19,0,9.213E6,6.3095E6,4.1334E6,,5.793E6,1.7938E6,,,,,,,6.7368E6,2.4116E6,1.0933E6,,2.0854E6,,4,4,2,2,5,0,2,1,0,0,0,0,0,0,1,2,1,0,2,0,Carbamidomethylation,11586,Mitochondrial import inner membrane translocase subunit Tim10 B OS=Homo sapiens OX=9606 GN=TIMM10B PE=1 SV=1
2492,2962,P47224|MSS4_HUMAN,98.9,76.09,46,9,9,9,9,9,9,0,0,0,13,8,0,0,16,0,0,0,0,6.4838E7,8.8828E7,7.6519E6,1.5378E7,0,4.3692E6,,,,2.0416E7,8.4613E6,,,8.8924E5,,,,,4,4,2,2,2,2,2,1,0,0,0,3,2,0,0,3,0,0,0,0,Carbamidomethylation,13839,Guanine nucleotide exchange factor MSS4 OS=Homo sapiens OX=9606 GN=RABIF PE=1 SV=2
2766,3032,Q9GZM5|YIPF3_HUMAN,98.9,75.88,18,8,0,0,3,6,3,0,0,0,0,5,0,0,0,0,0,0,0,4.5961E6,,,1.8969E7,1.4437E7,4.9856E6,,,,,8.0614E6,,,,,,,,4,4,2,0,0,1,6,1,0,0,0,0,2,0,0,0,0,0,0,0,,38248,Protein YIPF3 OS=Homo sapiens OX=9606 GN=YIPF3 PE=1 SV=1
2865,2487,Q9NRN9|METL5_HUMAN,99.1,75.88,29,0,0,12,5,0,0,6,4,0,0,7,0,0,0,0,0,0,0,,,4.0843E6,5.6845E6,,,5.1244E6,5.2776E6,,,1.3113E8,,,,,,,,5,5,0,0,4,1,0,0,2,2,0,0,1,0,0,0,0,0,0,0,Carbamidomethylation,23719,Methyltransferase-like protein 5 OS=Homo sapiens OX=9606 GN=METTL5 PE=1 SV=1
3051,3732,Q96ES7|SGF29_HUMAN,98.8,75.86,15,0,0,0,0,4,0,6,5,0,0,5,0,0,0,0,0,0,0,,,,,3.2894E6,,1.7017E6,4.9969E5,,,1.6732E6,,,,,,,,3,3,0,0,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0,0,Carbamidomethylation,33238,SAGA-associated factor 29 OS=Homo sapiens OX=9606 GN=SGF29 PE=1 SV=1
2901,2849,Q92540|SMG7_HUMAN,99.0,75.71,4,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,,5.069E6,,,2.0613E6,,1.942E6,,,,,,,,,1.2426E6,,,4,4,0,2,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,Carbamidomethylation,127282,Protein SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2
2613,2495,Q6P444|MTFR2_HUMAN,99.0,75.60,18,0,0,3,3,0,0,4,0,3,0,0,0,0,0,0,0,5,0,,,4.7605E5,1.1577E6,,,1.4611E6,,3.1304E5,,,,,,,,1.4589E6,,5,5,0,0,1,2,0,0,3,0,1,0,0,0,0,0,0,0,8,0,Deamidation (NQ); Oxidation (M),43384,Mitochondrial fission regulator 2 OS=Homo sapiens OX=9606 GN=MTFR2 PE=1 SV=2
2872,2584,Q8N4P3|MESH1_HUMAN,99.1,75.54,26,0,10,0,8,6,0,0,0,0,0,0,0,0,0,0,10,10,0,,1.0894E7,,6.0559E6,1.2169E6,,,,,,,,,,,5.5584E6,5.7784E5,,4,4,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,4,1,0,Carbamidomethylation,20329,Guanosine-3' 5'-bis(diphosphate) 3'-pyrophosphohydrolase MESH1 OS=Homo sapiens OX=9606 GN=HDDC3 PE=1 SV=3
3110,2883,O75448|MED24_HUMAN,99.0,75.39,5,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5712E6,,,2.1481E6,,1.8289E6,,,,,,,,,,,,,3,3,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,110305,Mediator of RNA polymerase II transcription subunit 24 OS=Homo sapiens OX=9606 GN=MED24 PE=1 SV=1
2933,2699,O15379|HDAC3_HUMAN,99.0,75.38,12,4,4,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7056E6,1.7405E5,,5.1466E6,4.8182E6,,,,,,,,,,,,,,4,3,1,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,48848,Histone deacetylase 3 OS=Homo sapiens OX=9606 GN=HDAC3 PE=1 SV=2
2709,2631,P52747|ZN143_HUMAN,99.0,75.19,8,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,4,0,,,,1.2394E6,,,,,,,,,9.7773E6,1.1424E6,,,3.0094E6,,4,4,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,0,4,0,Carbamidomethylation,68896,Zinc finger protein 143 OS=Homo sapiens OX=9606 GN=ZNF143 PE=1 SV=2
3081,3291,P82912|RT11_HUMAN,97.8,75.09,24,9,24,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0338E6,1.7635E7,2.7045E6,,6.2914E6,,,,,,,,,,,,,,2,2,1,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,20616,28S ribosomal protein S11  mitochondrial OS=Homo sapiens OX=9606 GN=MRPS11 PE=1 SV=2
1702,2887,P20338|RAB4A_HUMAN,98.8,75.04,17,5,11,17,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,,,3.7584E6,,,,,,,,,,,,,,,,3,1,14,11,13,10,10,12,0,0,0,0,0,0,0,0,0,0,0,0,Deamidation (NQ),24390,Ras-related protein Rab-4A OS=Homo sapiens OX=9606 GN=RAB4A PE=1 SV=3
2578,3105,O60927|PP1RB_HUMAN,98.8,74.90,25,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,0,,5.9053E6,,,,,,,,,,,,,,1.4817E7,2.0037E6,,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,Deamidation (NQ),13952,E3 ubiquitin-protein ligase PPP1R11 OS=Homo sapiens OX=9606 GN=PPP1R11 PE=1 SV=1
3450,3188,Q96EH3|MASU1_HUMAN,98.7,74.89,25,9,0,0,15,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2.516E5,,,2.084E6,,,,,2.7569E5,,,,,,,,,,3,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Carbamidomethylation,26170,Mitochondrial assembly of ribosomal large subunit protein 1 OS=Homo sapiens OX=9606 GN=MALSU1 PE=1 SV=1
2881,2935,Q6UXV4|MIC27_HUMAN,99.0,74.86,20,4,0,4,10,11,4,0,0,0,0,4,0,0,0,0,0,0,0,5.1698E6,,1.1521E6,2.5118E7,7.2736E6,1.3075E6,,,,,4.7097E6,,,,,,,,4,4,1,0,1,3,3,1,0,0,0,0,1,0,0,0,0,0,0,0,,29159,MICOS complex subunit MIC27 OS=Homo sapiens OX=9606 GN=APOOL PE=1 SV=1
2276,3669,Q96NB3|ZN830_HUMAN,97.6,74.86,13,0,0,0,0,0,0,0,0,0,0,0,0,8,13,0,8,8,0,,,,,,,,,,,,,1.6527E6,6.4234E6,,1.6746E7,2.554E6,,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,7,11,0,Deamidation (NQ),41999,Zinc finger protein 830 OS=Homo sapiens OX=9606 GN=ZNF830 PE=1 SV=2
3371,2799,Q8NHP8|PLBL2_HUMAN,98.9,74.84,10,0,0,4,0,2,0,4,0,0,2,0,0,0,0,0,0,0,0,,,1.1509E6,,6.474E6,,5.4259E6,,,3.1232E6,,,,,,,,,4,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,Carbamidomethylation,65472,Putative phospholipase B-like 2 OS=Homo sapiens OX=9606 GN=PLBD2 PE=1 SV=2
3064,2811,O95169|NDUB8_HUMAN,98.9,74.84,20,0,9,13,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,,7.2546E6,9.0648E6,,,3.7871E6,3.4963E6,,,,,,,,,,,,3,3,0,1,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,,21766,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 8  mitochondrial OS=Homo sapiens OX=9606 GN=NDUFB8 PE=1 SV=1
3199,3174,Q8NEB9|PK3C3_HUMAN,98.4,74.66,3,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.303E6,,2.944E6,2.4607E6,,,,,,,,,,,,,,2,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,101549,Phosphatidylinositol 3-kinase catalytic subunit type 3 OS=Homo sapiens OX=9606 GN=PIK3C3 PE=1 SV=1
2991,2694,Q8IWB7|WDFY1_HUMAN,99.0,74.54,17,0,5,0,0,7,0,5,0,0,5,0,0,0,0,0,0,0,0,,8.5756E6,,,1.0754E7,,2.7126E6,,,3.8107E5,,,,,,,,,5,5,0,1,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,0,Carbamidomethylation,46324,WD repeat and FYVE domain-containing protein 1 OS=Homo sapiens OX=9606 GN=WDFY1 PE=1 SV=1
2782,2723,Q9UNY4|TTF2_HUMAN,98.9,74.49,7,2,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2.2837E6,1.8641E6,,,8.2628E5,,,,,,,,,3.0064E6,,,,,4,4,1,2,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,Carbamidomethylation; Deamidation (NQ),129588,Transcription termination factor 2 OS=Homo sapiens OX=9606 GN=TTF2 PE=1 SV=2
2832,2562,Q7Z3J2|VP35L_HUMAN,99.1,74.46,7,0,2,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,,3.5954E6,,4.9356E6,,2.2637E6,,,,,,,,,7.2796E5,,,,4,4,0,3,0,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,Carbamidomethylation; Deamidation (NQ),109562,VPS35 endosomal protein sorting factor-like OS=Homo sapiens OX=9606 GN=VPS35L PE=1 SV=2
2261,2984,O15127|SCAM2_HUMAN,98.9,74.41,25,4,4,4,4,4,10,0,0,0,0,0,0,0,0,0,0,15,0,1.5167E7,2.3679E7,9.542E6,2.7715E7,1.8471E7,8.005E6,,,,,,,,,,,5.0774E6,,3,3,2,3,3,2,3,4,0,0,0,0,0,0,0,0,0,0,12,0,Deamidation (NQ),36649,Secretory carrier-associated membrane protein 2 OS=Homo sapiens OX=9606 GN=SCAMP2 PE=1 SV=2
3131,3021,Q12986|NFX1_HUMAN,98.9,74.41,5,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,,,,5.9018E5,,,1.174E6,,,,,,,,,,1.3955E6,,3,3,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,2,0,Carbamidomethylation,124395,Transcriptional repressor NF-X1 OS=Homo sapiens OX=9606 GN=NFX1 PE=1 SV=2
2866,2490,O75600|KBL_HUMAN,99.0,74.34,13,0,7,0,0,2,0,0,2,0,0,6,0,0,0,0,0,0,0,,4.4063E5,,,3.978E6,,,1.3369E7,,,8.532E6,,,,,,,,4,4,0,3,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,0,Carbamidomethylation,45285,2-amino-3-ketobutyrate coenzyme A ligase  mitochondrial OS=Homo sapiens OX=9606 GN=GCAT PE=1 SV=1
3290,10200,Q9NUM3|S39A9_HUMAN,96.5,74.34,7,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,3.7309E6,,,2.047E6,,,,,,,,,,,,2,2,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,32251,Zinc transporter ZIP9 OS=Homo sapiens OX=9606 GN=SLC39A9 PE=2 SV=2
3125,2969,Q6AI08|HEAT6_HUMAN,98.8,74.30,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3386E6,4.9749E5,,1.6775E6,5.9015E5,,,,,,,,,,,,,,3,3,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,128781,HEAT repeat-containing protein 6 OS=Homo sapiens OX=9606 GN=HEATR6 PE=1 SV=1
3387,2899,Q13426|XRCC4_HUMAN,99.0,74.29,17,0,0,0,0,3,0,0,0,4,0,6,0,0,0,0,4,0,0,,,,,2.9291E6,,,,1.6527E6,,1.0203E6,,,,,1.9628E6,,,4,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,,38287,DNA repair protein XRCC4 OS=Homo sapiens OX=9606 GN=XRCC4 PE=1 SV=2
2848,3237,Q7Z4Q2|HEAT3_HUMAN,98.6,74.28,4,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,3.3788E6,1.0545E6,,,,,,,,,,,,3,3,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,74583,HEAT repeat-containing protein 3 OS=Homo sapiens OX=9606 GN=HEATR3 PE=1 SV=2
2985,4566,Q9UPY6|WASF3_HUMAN,98.6,74.26,10,3,0,0,3,0,3,0,2,0,0,6,0,0,0,0,0,0,0,,,,,,,,,,,7.0943E6,,,,,,,,3,1,2,0,0,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Deamidation (NQ),55293,Wiskott-Aldrich syndrome protein family member 3 OS=Homo sapiens OX=9606 GN=WASF3 PE=1 SV=2
2753,2444,Q6PJ69|TRI65_HUMAN,99.1,74.22,15,6,6,2,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,6.0191E6,6.1838E6,0,,,2.9588E6,,,,,4.0577E6,,,,,,,,5,5,2,3,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),57353,Tripartite motif-containing protein 65 OS=Homo sapiens OX=9606 GN=TRIM65 PE=1 SV=3
3049,2678,Q9ULP9|TBC24_HUMAN,99.0,74.22,9,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,,2.5567E6,,7.8397E6,9.0898E6,1.0192E6,,,,,,,,,,,,,5,5,0,2,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,Carbamidomethylation,62920,TBC1 domain family member 24 OS=Homo sapiens OX=9606 GN=TBC1D24 PE=1 SV=2
2943,12485,P84101|SERF2_HUMAN,95.1,74.16,86,0,0,0,0,0,0,54,0,0,0,15,0,0,0,58,58,0,0,,,,,,,3.0988E6,,,,2.5762E6,,,,2.8683E5,2.0323E6,,,3,3,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,1,0,0,Deamidation (NQ),6900,Small EDRK-rich factor 2 OS=Homo sapiens OX=9606 GN=SERF2 PE=1 SV=1
2926,2453,P16333|NCK1_HUMAN,99.1,74.04,17,0,0,0,0,9,0,6,0,2,0,0,0,0,0,0,0,0,0,,,,,1.3615E7,,6.6039E6,,5.1489E5,,,,,,,,,,6,6,0,0,0,0,4,0,4,0,1,0,0,0,0,0,0,0,0,0,,42864,Cytoplasmic protein NCK1 OS=Homo sapiens OX=9606 GN=NCK1 PE=1 SV=1
2048,2868,P35240|MERL_HUMAN,99.0,73.91,9,1,1,1,1,0,1,0,0,0,0,1,1,2,2,0,2,3,0,,,,,,,,,,,,,,8.5287E5,,2.1753E6,,,6,2,6,8,4,6,0,5,0,0,0,0,1,1,2,2,0,1,3,0,,69690,Merlin OS=Homo sapiens OX=9606 GN=NF2 PE=1 SV=1
3273,2842,Q9NRD1|FBX6_HUMAN,98.9,73.77,11,0,4,0,4,8,3,0,0,0,0,0,0,0,0,0,0,0,0,,5.4402E6,,3.646E6,3.5644E6,1.0768E6,,,,,,,,,,,,,3,3,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,33933,F-box only protein 6 OS=Homo sapiens OX=9606 GN=FBXO6 PE=1 SV=1
2712,2804,P39656|OST48_HUMAN,98.9,73.55,16,0,0,11,0,2,2,8,0,0,8,0,0,0,0,0,0,0,0,,,9.0956E6,,0,1.3621E6,1.4876E6,,,3.2246E6,,,,,,,,,4,4,0,0,4,0,1,1,3,0,0,4,0,0,0,0,0,0,0,0,,50801,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 kDa subunit OS=Homo sapiens OX=9606 GN=DDOST PE=1 SV=4
2947,20883,O60830|TI17B_HUMAN,94.9,73.47,17,0,0,13,13,0,13,0,0,0,5,5,0,0,0,0,0,0,0,,,6.8452E6,3.3457E7,,7.8372E6,,,,,,,,,,,,,2,1,0,0,1,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,Carbamidomethylation,18273,Mitochondrial import inner membrane translocase subunit Tim17-B OS=Homo sapiens OX=9606 GN=TIMM17B PE=1 SV=1
3076,3033,Q9NUP9|LIN7C_HUMAN,98.9,73.40,27,8,6,6,0,5,4,0,0,0,0,0,0,4,0,0,0,0,0,0,7.0762E6,2.5158E6,,4.2678E6,1.9783E6,,,,,,,9.0538E5,,,,,,5,5,1,1,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,Carbamidomethylation,21834,Protein lin-7 homolog C OS=Homo sapiens OX=9606 GN=LIN7C PE=1 SV=1
3262,2806,Q9BVV7|TIM21_HUMAN,98.8,73.34,14,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5.8489E6,,,,,2.3966E6,,,,,,,,,,,,,3,3,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,,28202,Mitochondrial import inner membrane translocase subunit Tim21 OS=Homo sapiens OX=9606 GN=TIMM21 PE=1 SV=1
2966,2510,Q92696|PGTA_HUMAN,99.0,73.26,15,3,5,0,1,3,0,0,3,0,0,3,0,0,0,0,0,0,0,3.616E6,3.6991E6,,9.0835E7,2.2059E6,,,4.2677E6,,,2.9367E6,,,,,,,,5,5,1,1,0,1,2,0,0,1,0,0,2,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),65072,Geranylgeranyl transferase type-2 subunit alpha OS=Homo sapiens OX=9606 GN=RABGGTA PE=1 SV=2
2530,2617,Q7L5Y9|MAEA_HUMAN,99.1,73.25,14,5,0,0,5,4,0,10,0,0,5,0,0,0,0,0,0,0,0,2.0632E6,,,1.3532E6,1.6239E6,,5.2423E6,,,8.9531E6,,,,,,,,,4,4,1,0,0,2,1,0,3,0,0,10,0,0,0,0,0,0,0,0,Carbamidomethylation,45287,E3 ubiquitin-protein transferase MAEA OS=Homo sapiens OX=9606 GN=MAEA PE=1 SV=1
2949,2798,Q70CQ2|UBP34_HUMAN,99.0,73.24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,4.1059E5,,1.1556E6,8.1988E5,,,,,,,,,,,1.0823E7,,6,4,0,0,1,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0,Carbamidomethylation,404234,Ubiquitin carboxyl-terminal hydrolase 34 OS=Homo sapiens OX=9606 GN=USP34 PE=1 SV=2
2749,3045,Q5R3I4|TTC38_HUMAN,98.9,73.21,7,0,0,0,3,0,2,3,5,3,0,0,0,0,0,0,0,0,0,,,,4.3173E6,,2.1474E6,4.1266E6,5.6653E6,5.5418E5,,,,,,,,,,3,3,0,0,0,1,0,1,2,5,3,0,0,0,0,0,0,0,0,0,Carbamidomethylation,52787,Tetratricopeptide repeat protein 38 OS=Homo sapiens OX=9606 GN=TTC38 PE=1 SV=1
2721,3096,L0R8F8|MIDUO_HUMAN,98.9,73.20,59,0,11,11,0,11,0,26,0,0,0,0,0,47,47,0,0,0,0,,4.5497E6,1.7243E6,,4.3457E6,,2.0341E6,,,,,,1.2655E7,3.6095E6,,,,,4,4,0,1,1,0,1,0,1,0,0,0,0,0,4,5,0,0,0,0,,8445,MIEF1 upstream open reading frame protein OS=Homo sapiens OX=9606 GN=MIEF1 PE=1 SV=1
2615,3500,O75886|STAM2_HUMAN,98.7,73.16,5,2,2,2,2,2,2,0,0,0,0,0,0,0,0,3,3,0,0,,,,,,,,,,,,,,,1.2304E6,9.9276E6,,,2,1,3,2,1,1,3,2,0,0,0,0,0,0,0,0,1,2,0,0,,58164,Signal transducing adapter molecule 2 OS=Homo sapiens OX=9606 GN=STAM2 PE=1 SV=1
2626,2829,P25208|NFYB_HUMAN,99.0,73.09,23,0,0,0,0,6,6,0,6,0,0,6,0,0,0,8,0,12,0,,,,,6.255E6,3.4671E6,,4.5448E5,,,2.116E6,,,,1.4329E6,,2.0944E7,,4,4,0,0,0,0,2,1,0,1,0,0,4,0,0,0,2,0,5,0,Deamidation (NQ),22831,Nuclear transcription factor Y subunit beta OS=Homo sapiens OX=9606 GN=NFYB PE=1 SV=2
2922,2803,Q96EU6|RRP36_HUMAN,99.0,73.09,31,0,4,0,0,6,0,0,0,0,0,0,0,0,17,0,6,5,0,,3.4915E5,,,2.8382E6,,,,,,,,,4.1919E6,,5.8714E6,3.1312E5,,6,6,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,1,1,0,,29823,Ribosomal RNA processing protein 36 homolog OS=Homo sapiens OX=9606 GN=RRP36 PE=1 SV=1
2680,2762,Q5JRA6|TGO1_HUMAN,99.0,73.06,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,,,,,,,,,,,,,8.3519E6,4.5598E6,,8.433E4,1.0793E6,,6,6,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,3,0,,213700,Transport and Golgi organization protein 1 homolog OS=Homo sapiens OX=9606 GN=MIA3 PE=1 SV=1
2638,2905,P35754|GLRX1_HUMAN,99.0,72.98,51,0,0,0,0,0,0,0,11,0,0,0,0,37,24,12,12,11,0,,,,,,,,2.1508E6,,,,,6.8275E6,2.4144E6,1.4773E6,9.9548E6,1.5042E6,,4,4,0,0,0,0,0,0,0,2,0,0,0,0,3,3,1,5,1,0,Carbamidomethylation; Deamidation (NQ),11776,Glutaredoxin-1 OS=Homo sapiens OX=9606 GN=GLRX PE=1 SV=2
2673,2974,Q9NPA3|M1IP1_HUMAN,98.9,72.87,28,0,0,0,4,13,0,6,0,0,0,0,0,4,0,0,4,13,0,,,,4.6261E6,1.6083E6,,1.8873E6,,,,,,6.5675E6,,,6.0788E6,4.1085E6,,5,5,0,0,0,3,1,0,3,0,0,0,0,0,1,0,0,1,5,0,,20202,Mid1-interacting protein 1 OS=Homo sapiens OX=9606 GN=MID1IP1 PE=1 SV=1
2808,2853,Q9C0B5|ZDHC5_HUMAN,98.5,72.82,6,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,2,2,2,,,,,,,,1.2285E5,,,8.1192E5,,,5.8092E6,,6.4602E6,1.861E6,8.8327E5,4,4,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,1,2,3,Deamidation (NQ),77545,Palmitoyltransferase ZDHHC5 OS=Homo sapiens OX=9606 GN=ZDHHC5 PE=1 SV=2
2629,2745,Q7Z6M1|RABEK_HUMAN,99.0,72.66,12,3,0,0,0,7,0,2,4,0,2,2,0,0,0,0,0,0,0,2.3081E6,,,,8.521E6,,3.3855E6,4.1933E6,,9.416E6,1.0037E6,,,,,,,,4,4,3,0,0,0,6,0,1,2,0,2,1,0,0,0,0,0,0,0,Carbamidomethylation,40565,Rab9 effector protein with kelch motifs OS=Homo sapiens OX=9606 GN=RABEPK PE=1 SV=1
2720,2850,Q9NZJ7|MTCH1_HUMAN,98.9,72.64,10,3,0,3,6,5,3,0,0,0,0,2,0,0,0,0,0,0,0,1.6626E7,,6.6117E6,3.5853E7,1.138E7,4.4329E6,,,,,2.9335E6,,,,,,,,4,4,2,0,5,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,41544,Mitochondrial carrier homolog 1 OS=Homo sapiens OX=9606 GN=MTCH1 PE=1 SV=1
2672,7955,Q99943|PLCA_HUMAN,98.2,72.58,15,7,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7.7973E5,,,1.231E6,,,,,,1.8549E8,,,,,,,,,2,2,1,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,0,0,Oxidation (M),31717,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha OS=Homo sapiens OX=9606 GN=AGPAT1 PE=1 SV=2
2845,2515,Q68EM7|RHG17_HUMAN,99.0,72.47,7,0,0,0,1,3,0,3,2,2,0,0,0,0,0,0,0,0,0,,,,3.5798E6,6.4674E6,,9.6823E6,4.992E6,1.2057E6,,,,,,,,,,4,4,0,0,0,1,2,0,4,2,1,0,0,0,0,0,0,0,0,0,Carbamidomethylation; Deamidation (NQ),95437,Rho GTPase-activating protein 17 OS=Homo sapiens OX=9606 GN=ARHGAP17 PE=1 SV=1
2459,2859,Q01664|TFAP4_HUMAN,99.0,72.34,20,0,5,0,0,0,0,4,0,0,0,0,0,10,10,0,5,5,0,,3.8463E6,,,,,4.713E6,,,,,,1.6307E7,7.9668E6,,1.8171E6,3.9419E6,,5,5,0,2,0,0,0,0,1,0,0,0,0,0,5,6,0,1,5,0,Carbamidomethylation,38726,Transcription factor AP-4 OS=Homo sapiens OX=9606 GN=TFAP4 PE=1 SV=2
2183,3791,P04004|VTNC_HUMAN,97.3,72.30,6,0,0,3,3,0,3,3,3,0,3,3,3,0,0,0,0,0,0,,,7.2183E5,5.7787E7,,1.3027E7,2.2834E7,3.5983E7,,8.3024E7,2.05E7,3.7114E6,,,,,,,2,2,0,0,1,3,0,2,4,2,0,17,2,1,0,0,0,0,0,0,,54306,Vitronectin OS=Homo sapiens OX=9606 GN=VTN PE=1 SV=1
